,F0,F1,F2,F3,F4
57518,8,4,9,5,1
57519,2,3,9,1,3
57520,9,5,0,5,1
57521,0,4,9,4,3
57522,2,1,4,3,2
57523,2,6,6,2,4
57524,8,7,0,5,7
57525,7,9,8,1,3
57526,5,5,5,2,5
57527,4,0,1,6,2
57528,0,2,4,5,3
57529,9,8,5,2,9
57530,1,0,1,6,8
57531,1,6,3,7,7
57532,0,1,8,5,5
57533,4,2,1,0,6
57534,3,5,1,4,9
57535,8,0,6,6,3
57536,5,5,3,2,6
57537,3,4,2,6,9
57538,6,4,1,3,4
57539,5,5,8,4,8
57540,6,0,3,7,8
57541,3,9,1,1,4
57542,1,0,7,7,1
57543,8,6,3,2,0
57544,1,9,2,9,3
57545,5,7,8,4,7
57546,3,2,7,9,2
57547,6,0,2,8,7
57548,0,1,4,9,7
57549,7,8,7,8,3
57550,7,8,2,5,1
57551,9,6,4,6,2
57552,3,1,6,4,3
57553,2,7,2,4,2
57554,1,0,1,3,1
57555,8,4,9,4,1
57556,5,3,1,6,9
57557,1,6,4,3,1
57558,3,5,3,1,0
57559,3,1,0,8,5
57560,9,7,5,4,2
57561,7,9,7,5,9
57562,6,6,0,8,5
57563,0,3,1,2,2
57564,5,7,3,5,3
57565,4,1,7,1,9
57566,8,7,3,5,0
57567,2,8,8,8,7
57568,8,3,1,4,6
57569,2,5,9,1,4
57570,7,8,5,6,1
57571,7,2,4,1,0
57572,6,6,8,5,6
57573,9,5,8,9,3
57574,1,0,4,5,8
57575,7,4,6,8,0
57576,0,5,8,8,8
57577,2,3,4,7,6
57578,0,8,8,1,6
57579,4,1,8,2,8
57580,0,2,8,3,2
57581,7,4,4,3,9
57582,6,5,1,9,7
57583,6,9,1,1,0
57584,4,7,2,7,4
57585,9,5,2,4,5
57586,7,6,5,7,8
57587,4,1,9,3,6
57588,3,1,3,8,3
57589,0,4,5,9,9
57590,3,9,0,1,2
57591,5,5,3,2,3
57592,2,3,0,5,8
57593,5,2,7,8,9
57594,4,4,3,3,7
57595,2,8,8,3,3
57596,4,4,3,7,5
57597,9,4,4,7,5
57598,2,6,6,8,3
57599,2,6,3,4,1
57600,0,0,7,0,0
57601,9,8,5,3,2
57602,0,2,9,6,9
57603,3,1,8,0,6
57604,9,4,2,7,7
57605,2,8,3,4,4
57606,5,2,2,7,2
57607,8,9,2,3,7
57608,6,7,7,3,8
57609,3,3,0,1,0
57610,3,3,5,4,2
57611,6,4,6,1,4
57612,8,7,3,7,2
57613,9,2,7,7,7
57614,4,8,5,0,9
57615,7,9,5,8,6
57616,6,1,0,8,2
57617,8,1,6,7,5
57618,1,1,0,6,5
57619,6,9,6,4,3
57620,9,3,0,1,5
57621,9,0,6,1,7
57622,2,1,0,4,0
57623,4,2,9,3,3
57624,3,8,8,9,3
57625,3,1,5,0,4
57626,7,8,0,0,8
57627,1,5,7,3,8
57628,9,2,5,9,5
57629,0,8,4,0,3
57630,2,4,2,7,9
57631,8,1,7,8,5
57632,4,6,4,3,9
57633,4,6,6,2,7
57634,1,1,1,5,1
57635,7,2,6,8,0
57636,9,5,2,9,6
57637,4,9,4,1,7
57638,3,4,2,7,1
57639,2,9,3,6,2
57640,7,9,6,3,3
57641,8,8,3,7,8
57642,8,6,8,6,1
57643,0,4,9,6,4
57644,6,7,9,0,5
57645,6,0,2,4,3
57646,2,3,6,4,6
57647,8,6,5,2,9
57648,5,0,8,9,8
57649,3,9,0,7,6
57650,0,6,3,4,5
57651,2,4,9,4,5
57652,9,2,0,2,4
57653,4,7,0,8,5
57654,3,6,6,6,9
57655,8,9,4,2,5
57656,2,3,0,7,1
57657,2,5,4,5,2
57658,3,3,7,2,1
57659,1,0,5,9,2
57660,8,5,3,1,4
57661,0,9,4,0,3
57662,5,1,8,1,9
57663,6,7,6,4,0
57664,5,9,5,7,5
57665,1,5,0,5,6
57666,5,5,0,3,5
57667,2,3,4,4,7
57668,7,3,0,1,9
57669,1,9,6,6,9
57670,2,3,8,2,4
57671,7,0,1,1,4
57672,5,1,1,8,2
57673,8,5,5,5,2
57674,8,5,9,3,2
57675,5,5,0,9,1
57676,4,1,0,5,5
57677,7,0,1,6,7
57678,1,7,0,0,3
57679,9,6,3,1,9
57680,3,6,7,2,0
57681,1,0,1,6,4
57682,3,1,4,7,2
57683,7,8,4,3,2
57684,2,6,4,2,6
57685,5,9,7,0,6
57686,3,6,0,4,0
57687,4,5,4,6,4
57688,9,0,9,8,3
57689,4,4,9,9,5
57690,3,9,8,6,8
57691,0,7,5,2,8
57692,1,6,9,0,8
57693,2,9,1,7,3
57694,4,3,2,6,9
57695,0,8,5,8,3
57696,2,4,5,7,1
57697,0,4,2,0,3
57698,1,2,6,4,3
57699,5,0,8,9,3
57700,2,4,4,2,5
57701,5,3,9,6,8
57702,5,2,8,2,1
57703,4,3,3,0,6
57704,9,3,9,0,4
57705,4,5,6,2,2
57706,8,0,7,0,8
57707,3,0,0,3,5
57708,2,5,3,6,7
57709,4,9,4,3,5
57710,5,0,5,8,3
57711,4,5,5,4,7
57712,6,1,7,0,8
57713,2,1,6,3,9
57714,9,9,9,9,4
57715,8,1,9,3,9
57716,6,3,9,8,3
57717,5,7,2,6,8
57718,2,6,3,0,6
57719,2,2,2,9,7
57720,1,5,1,2,4
57721,9,9,6,7,7
57722,7,1,5,3,5
57723,6,8,2,7,0
57724,2,3,4,4,6
57725,1,7,9,9,6
57726,8,6,2,8,0
57727,6,8,1,2,4
57728,3,2,9,3,5
57729,4,1,0,9,2
57730,2,5,0,9,2
57731,0,3,5,4,2
57732,6,3,8,1,5
57733,5,4,3,3,0
57734,8,5,6,5,1
57735,9,2,1,7,8
57736,7,9,2,2,5
57737,2,3,0,3,1
57738,4,1,4,0,9
57739,0,3,5,7,4
57740,8,1,8,5,3
57741,9,7,1,1,6
57742,7,0,5,2,3
57743,3,7,7,7,0
57744,4,3,1,2,4
57745,4,1,3,2,2
57746,7,3,6,2,5
57747,4,8,3,5,7
57748,9,8,9,0,8
57749,2,9,2,5,5
57750,1,7,4,6,6
57751,2,7,0,0,0
57752,8,7,2,4,2
57753,4,2,3,6,5
57754,8,6,9,2,1
57755,1,5,1,0,7
57756,7,6,7,9,8
57757,0,8,6,3,6
57758,2,6,3,9,2
57759,6,9,8,1,8
57760,7,7,8,6,0
57761,8,7,2,0,6
57762,7,7,0,7,6
57763,2,3,6,1,1
57764,9,6,1,8,1
57765,6,1,7,7,2
57766,5,5,6,1,1
57767,9,9,3,8,0
57768,6,6,3,4,2
57769,4,4,3,0,3
57770,7,7,3,3,8
57771,0,3,7,4,7
57772,0,7,8,7,5
57773,9,3,4,3,8
57774,6,5,8,1,6
57775,2,8,0,8,2
57776,8,1,0,2,2
57777,6,9,8,9,9
57778,3,3,7,1,8
57779,1,3,7,4,0
57780,9,5,9,1,9
57781,7,7,2,3,6
57782,0,7,3,7,6
57783,0,2,5,8,9
57784,8,8,8,9,8
57785,3,1,3,1,7
57786,1,1,0,4,3
57787,9,0,3,2,3
57788,1,0,4,7,9
57789,0,5,1,6,1
57790,9,7,0,8,3
57791,8,8,8,9,9
57792,4,5,7,7,6
57793,2,6,9,3,8
57794,9,7,3,9,6
57795,0,7,0,7,7
57796,1,5,4,2,1
57797,2,4,8,8,8
57798,0,9,3,3,4
57799,7,4,6,0,9
57800,5,5,4,0,1
57801,8,2,3,7,2
57802,1,6,7,9,9
57803,6,0,1,7,1
57804,5,6,8,5,3
57805,4,9,7,1,5
57806,7,6,8,1,7
57807,9,8,7,3,2
57808,6,8,1,2,9
57809,2,4,2,2,6
57810,8,6,0,6,9
57811,5,1,1,4,5
57812,4,1,7,5,7
57813,2,2,0,4,9
57814,4,1,5,5,1
57815,9,3,3,6,1
57816,3,0,1,5,2
57817,1,7,9,1,5
57818,9,4,8,2,1
57819,4,2,2,0,5
57820,6,1,3,3,5
57821,8,5,8,6,0
57822,7,7,5,9,2
57823,7,3,0,1,6
57824,4,4,2,0,8
57825,8,9,3,6,2
57826,5,6,5,7,7
57827,8,7,7,5,2
57828,0,5,6,4,3
57829,9,0,0,4,8
57830,7,9,9,6,7
57831,1,7,6,2,2
57832,8,5,2,4,4
57833,1,6,8,5,7
57834,5,2,8,1,3
57835,2,7,5,3,6
57836,9,9,9,1,1
57837,4,2,4,0,4
57838,1,5,8,5,2
57839,2,4,6,0,2
57840,2,0,9,4,5
57841,3,9,0,2,6
57842,1,8,7,9,5
57843,8,7,9,1,1
57844,6,8,6,9,1
57845,9,3,2,6,7
57846,5,3,8,9,8
57847,2,0,8,3,7
57848,3,4,0,0,0
57849,0,3,4,2,6
57850,3,5,9,6,9
57851,9,9,0,5,8
57852,7,7,3,1,2
57853,1,6,7,4,9
57854,1,1,3,2,0
57855,0,5,2,5,0
57856,9,5,2,4,6
57857,5,5,7,5,8
57858,0,0,1,5,0
57859,0,8,3,4,6
57860,7,0,4,4,9
57861,9,9,8,1,1
57862,9,5,3,8,7
57863,6,8,7,9,5
57864,9,4,4,5,7
57865,7,5,2,1,1
57866,7,4,6,7,6
57867,4,0,5,5,1
57868,4,4,4,2,3
57869,5,9,2,2,0
57870,9,4,8,1,8
57871,2,2,1,6,1
57872,0,5,7,3,9
57873,1,7,2,1,0
57874,5,8,3,6,8
57875,7,7,6,8,6
57876,5,0,6,8,3
57877,5,6,1,1,8
57878,2,8,1,5,6
57879,1,3,3,4,0
57880,8,5,9,9,8
57881,4,3,6,8,5
57882,0,0,3,4,8
57883,1,1,9,9,0
57884,7,9,0,6,1
57885,1,4,4,6,1
57886,3,6,6,6,1
57887,2,8,8,3,3
57888,9,4,6,3,1
57889,5,7,8,9,1
57890,1,9,7,4,8
57891,1,0,7,7,4
57892,9,0,2,5,7
57893,3,1,9,5,2
57894,2,6,7,9,5
57895,9,5,0,7,9
57896,2,2,5,0,2
57897,0,6,7,9,6
57898,6,3,9,3,7
57899,5,7,0,7,7
57900,8,9,6,3,3
57901,4,3,6,6,9
57902,6,2,3,3,3
57903,8,6,8,8,4
57904,8,1,1,3,6
57905,4,6,9,5,8
57906,3,7,4,0,3
57907,0,9,6,1,1
57908,0,0,8,8,2
57909,2,8,0,4,4
57910,4,1,6,1,6
57911,2,5,0,6,1
57912,4,1,1,3,0
57913,4,1,1,4,6
57914,9,9,4,2,2
57915,5,4,6,0,0
57916,5,7,3,3,8
57917,0,2,8,4,8
57918,3,1,2,8,7
57919,3,5,5,2,8
57920,8,7,1,8,3
57921,4,8,6,8,7
57922,2,6,8,3,7
57923,2,3,7,0,8
57924,4,0,2,4,9
57925,8,3,7,1,0
57926,1,7,2,5,1
57927,8,2,0,5,9
57928,9,2,8,1,0
57929,9,0,6,6,2
57930,3,9,5,4,1
57931,2,4,4,4,0
57932,3,0,6,8,4
57933,0,3,2,4,7
57934,2,6,2,4,7
57935,9,2,8,3,1
57936,3,5,2,2,6
57937,9,9,8,3,4
57938,2,2,7,5,7
57939,5,7,3,3,4
57940,5,4,9,8,4
57941,7,3,8,5,2
57942,8,2,7,6,7
57943,1,2,0,6,6
57944,1,6,3,7,1
57945,2,8,3,0,9
57946,6,8,0,3,4
57947,5,4,0,8,3
57948,0,0,1,7,2
57949,8,2,8,0,6
57950,4,2,5,2,5
57951,4,8,7,1,5
57952,8,4,6,6,8
57953,9,3,0,8,0
57954,0,8,4,9,8
57955,0,7,9,5,0
57956,7,2,7,7,0
57957,4,8,8,3,2
57958,2,5,4,1,6
57959,5,2,9,6,7
57960,5,5,5,0,1
57961,1,2,2,8,7
57962,9,8,7,4,0
57963,9,7,2,0,5
57964,0,2,7,1,4
57965,9,3,7,6,5
57966,6,4,5,8,1
57967,1,2,2,7,7
57968,0,3,6,1,1
57969,8,7,0,3,6
57970,7,3,9,1,9
57971,4,7,9,9,0
57972,4,8,2,8,0
57973,2,2,7,8,2
57974,7,4,8,2,6
57975,9,3,5,1,9
57976,3,6,0,9,1
57977,9,0,2,3,3
57978,0,3,6,7,2
57979,9,7,3,7,7
57980,2,8,5,0,6
57981,2,5,2,6,6
57982,9,7,3,2,5
57983,7,7,8,8,9
57984,8,9,8,7,6
57985,0,9,1,3,0
57986,0,1,9,4,1
57987,8,2,6,1,2
57988,0,1,3,5,0
57989,9,0,1,7,5
57990,9,5,5,8,9
57991,6,3,7,9,7
57992,7,0,7,7,4
57993,6,1,0,3,3
57994,3,7,4,1,5
57995,3,2,2,8,7
57996,8,3,5,9,7
57997,7,6,6,5,5
57998,2,5,2,1,2
57999,8,0,7,9,0
58000,5,1,6,1,7
58001,3,9,5,9,2
58002,8,8,9,7,8
58003,6,9,5,0,2
58004,3,1,0,3,4
58005,7,7,4,9,4
58006,3,4,1,8,6
58007,4,7,7,5,1
58008,9,5,3,9,3
58009,9,8,6,0,8
58010,9,6,3,6,4
58011,0,7,7,0,1
58012,0,5,0,6,8
58013,7,2,8,3,2
58014,6,3,4,5,2
58015,8,1,3,1,1
58016,4,9,6,8,1
58017,9,4,8,5,4
58018,3,4,3,4,1
58019,0,5,9,0,7
58020,7,5,3,6,1
58021,3,7,1,1,0
58022,1,5,7,7,1
58023,9,3,0,9,6
58024,7,7,8,2,1
58025,6,6,2,5,7
58026,6,2,6,2,6
58027,0,3,2,6,2
58028,1,9,7,9,1
58029,0,0,7,3,5
58030,5,4,8,2,2
58031,9,8,8,2,7
58032,9,6,8,4,6
58033,4,0,1,5,2
58034,4,8,4,8,7
58035,1,9,8,5,8
58036,8,9,9,4,3
58037,1,5,5,2,3
58038,9,2,8,0,4
58039,0,8,3,5,9
58040,7,6,3,9,0
58041,4,3,7,3,4
58042,0,1,5,3,9
58043,7,7,4,2,2
58044,9,4,9,3,9
58045,5,5,0,5,6
58046,9,1,4,5,0
58047,7,8,6,5,8
58048,7,7,8,8,1
58049,5,9,3,4,3
58050,8,4,8,7,2
58051,4,2,0,1,0
58052,8,0,8,9,1
58053,7,4,5,1,6
58054,9,1,7,1,1
58055,0,4,4,2,4
58056,4,2,6,9,7
58057,0,6,4,0,6
58058,9,3,8,7,0
58059,7,1,1,4,7
58060,8,3,7,8,6
58061,3,0,5,5,5
58062,9,3,0,3,5
58063,7,5,8,3,1
58064,6,8,2,2,4
58065,0,7,2,1,0
58066,7,2,4,2,9
58067,7,6,6,2,5
58068,1,2,8,3,2
58069,2,3,7,3,6
58070,6,1,9,0,8
58071,4,4,7,8,7
58072,8,6,9,1,8
58073,5,2,9,2,5
58074,9,7,3,3,8
58075,4,1,9,3,2
58076,9,9,7,1,6
58077,6,4,3,7,7
58078,9,8,1,2,1
58079,1,7,7,4,6
58080,4,0,9,5,8
58081,1,5,2,2,5
58082,2,7,9,9,3
58083,3,8,3,1,3
58084,7,5,3,1,4
58085,5,1,8,3,6
58086,9,4,1,3,8
58087,3,0,9,3,9
58088,6,5,8,8,0
58089,0,3,9,2,2
58090,0,4,4,3,7
58091,1,0,1,4,6
58092,5,1,9,9,6
58093,7,0,8,6,4
58094,0,9,8,8,4
58095,9,1,0,1,4
58096,6,8,4,6,9
58097,2,9,6,6,2
58098,0,3,1,3,0
58099,0,4,9,0,8
58100,8,3,2,5,4
58101,0,8,3,0,3
58102,3,2,3,3,7
58103,1,7,1,7,0
58104,1,5,6,1,7
58105,2,4,8,4,0
58106,8,7,1,2,5
58107,2,9,9,6,5
58108,3,5,5,6,8
58109,0,8,1,2,6
58110,6,2,0,3,7
58111,6,5,1,3,5
58112,1,0,1,2,9
58113,5,5,2,7,6
58114,2,3,5,0,7
58115,4,4,6,1,2
58116,2,2,3,8,2
58117,9,3,2,1,4
58118,5,7,4,0,3
58119,8,9,1,8,5
58120,9,6,5,3,6
58121,4,0,6,6,1
58122,8,6,4,8,6
58123,8,8,4,3,0
58124,8,4,0,2,5
58125,0,5,7,6,7
58126,8,2,3,4,7
58127,9,5,9,2,1
58128,3,5,9,0,4
58129,6,0,5,7,2
58130,7,9,5,8,3
58131,5,7,1,9,3
58132,9,2,6,1,2
58133,0,1,7,7,6
58134,7,1,8,7,4
58135,7,3,5,3,3
58136,8,3,9,5,7
58137,7,2,8,7,8
58138,5,7,5,8,2
58139,4,1,6,7,6
58140,5,4,1,8,8
58141,0,1,8,8,7
58142,1,4,5,0,4
58143,4,4,9,9,7
58144,2,5,8,3,2
58145,7,2,2,7,6
58146,2,3,8,0,0
58147,1,6,9,4,3
58148,6,7,8,3,7
58149,4,6,3,9,4
58150,8,3,7,5,8
58151,5,7,1,4,7
58152,1,9,4,4,8
58153,4,2,4,8,7
58154,7,8,4,6,2
58155,5,9,1,5,2
58156,9,7,7,3,9
58157,6,2,7,6,2
58158,4,1,9,5,3
58159,7,4,4,7,5
58160,3,6,5,4,7
58161,4,1,2,4,2
58162,7,5,5,1,8
58163,7,9,9,5,0
58164,5,2,1,5,6
58165,8,4,0,4,3
58166,3,9,2,8,2
58167,8,0,6,7,0
58168,7,0,6,5,4
58169,7,1,5,4,5
58170,9,4,5,0,6
58171,0,9,2,6,0
58172,7,6,6,9,6
58173,6,4,3,7,4
58174,7,3,9,9,1
58175,6,3,3,1,8
58176,3,2,9,7,3
58177,7,3,3,3,0
58178,1,1,9,2,8
58179,5,4,5,1,7
58180,9,7,1,0,3
58181,8,8,0,9,0
58182,2,4,2,7,4
58183,2,9,2,5,1
58184,6,2,0,5,3
58185,5,6,3,5,9
58186,1,8,0,8,6
58187,1,9,5,8,2
58188,8,5,0,9,2
58189,3,1,6,3,3
58190,8,5,0,2,7
58191,7,8,9,6,2
58192,6,1,8,2,8
58193,9,7,6,6,7
58194,5,8,9,8,3
58195,7,4,2,7,5
58196,8,1,8,2,1
58197,6,6,2,4,2
58198,8,2,3,3,2
58199,5,6,5,4,0
58200,5,9,2,9,3
58201,3,3,5,7,3
58202,8,3,2,2,5
58203,9,9,7,5,2
58204,6,6,0,1,1
58205,4,2,1,9,1
58206,3,1,9,1,1
58207,5,5,1,8,0
58208,6,5,3,7,2
58209,2,9,7,5,6
58210,2,7,6,1,8
58211,9,6,7,8,0
58212,6,3,8,2,9
58213,2,4,8,4,9
58214,0,8,1,2,0
58215,7,6,3,0,6
58216,1,1,7,8,3
58217,8,1,5,4,0
58218,4,4,6,6,9
58219,4,8,1,4,5
58220,3,8,7,9,3
58221,9,1,5,2,6
58222,2,6,0,1,2
58223,7,9,6,6,6
58224,0,4,3,7,5
58225,3,3,4,5,0
58226,3,2,7,0,3
58227,7,0,2,5,2
58228,5,9,4,5,1
58229,5,7,2,1,2
58230,1,1,5,6,3
58231,0,6,2,2,8
58232,1,5,0,3,0
58233,5,5,1,5,6
58234,3,4,8,8,8
58235,6,1,7,8,7
58236,0,2,1,9,1
58237,7,0,6,4,4
58238,0,5,9,8,1
58239,7,5,1,1,0
58240,4,2,4,9,7
58241,8,3,8,5,8
58242,4,3,1,1,8
58243,1,6,9,2,8
58244,2,0,7,4,3
58245,3,9,1,2,1
58246,5,4,2,6,9
58247,4,4,0,8,3
58248,4,2,9,1,1
58249,9,4,2,3,8
58250,2,8,1,4,1
58251,3,4,0,8,1
58252,4,7,5,9,8
58253,1,6,1,0,2
58254,8,3,7,0,3
58255,5,3,5,9,5
58256,4,3,0,4,6
58257,8,8,2,9,1
58258,0,5,1,1,7
58259,7,3,7,5,5
58260,7,7,0,8,1
58261,9,8,7,6,8
58262,1,1,2,5,0
58263,5,4,3,8,0
58264,1,0,9,3,8
58265,9,3,4,6,9
58266,9,0,2,2,2
58267,1,9,5,6,9
58268,0,8,2,6,8
58269,8,9,7,4,2
58270,9,7,7,3,9
58271,9,8,2,5,3
58272,7,6,0,0,0
58273,7,1,6,3,3
58274,0,6,0,2,3
58275,8,1,9,1,8
58276,9,1,5,1,7
58277,6,1,4,7,0
58278,8,1,9,0,4
58279,0,2,9,0,3
58280,2,0,5,1,5
58281,6,0,2,2,9
58282,6,7,3,3,7
58283,5,1,3,9,7
58284,8,5,2,2,2
58285,2,7,4,9,8
58286,3,7,3,2,1
58287,8,6,5,4,0
58288,0,6,4,3,3
58289,7,1,8,2,6
58290,8,8,9,7,9
58291,2,0,1,7,0
58292,9,1,7,9,5
58293,9,3,3,4,8
58294,2,8,0,1,7
58295,4,4,0,2,2
58296,8,0,4,3,3
58297,3,3,6,8,3
58298,4,1,3,1,4
58299,5,3,4,3,6
58300,6,1,0,5,0
58301,9,6,0,3,0
58302,9,7,0,2,8
58303,4,4,0,6,6
58304,9,3,0,5,5
58305,0,0,7,7,2
58306,1,7,3,7,0
58307,9,5,2,6,1
58308,3,9,3,7,3
58309,9,6,2,3,8
58310,4,0,7,4,8
58311,6,4,1,1,0
58312,6,0,3,9,9
58313,5,7,1,9,3
58314,5,3,5,8,3
58315,0,6,3,4,4
58316,3,2,9,1,8
58317,6,2,5,8,6
58318,9,8,6,1,1
58319,5,1,9,8,9
58320,5,9,8,3,4
58321,8,1,3,4,0
58322,2,4,5,5,5
58323,5,1,6,8,5
58324,8,6,9,9,2
58325,7,5,5,1,0
58326,3,7,9,0,7
58327,8,0,4,4,3
58328,2,7,7,2,6
58329,7,6,0,7,0
58330,2,4,7,2,5
58331,5,6,4,0,5
58332,9,5,5,8,1
58333,6,2,4,2,0
58334,4,8,6,5,3
58335,0,6,3,5,9
58336,4,5,6,2,2
58337,7,0,1,5,3
58338,6,6,4,8,8
58339,0,1,4,5,1
58340,9,3,0,8,5
58341,6,9,7,4,1
58342,4,9,1,6,0
58343,4,6,5,1,4
58344,4,5,4,2,9
58345,3,4,8,8,3
58346,0,6,0,0,2
58347,9,3,7,4,9
58348,4,6,9,0,5
58349,9,4,0,3,0
58350,8,0,9,6,7
58351,5,6,3,1,0
58352,4,2,4,7,4
58353,9,1,0,1,7
58354,8,4,4,1,6
58355,8,9,5,2,8
58356,0,0,9,7,9
58357,3,9,6,3,7
58358,5,8,6,5,9
58359,4,4,4,5,0
58360,3,8,5,7,7
58361,4,5,5,2,4
58362,4,8,3,1,0
58363,9,0,5,6,9
58364,3,2,8,3,9
58365,6,0,4,7,6
58366,3,2,2,3,9
58367,1,8,8,7,9
58368,6,7,1,5,0
58369,3,5,3,3,0
58370,6,5,2,1,8
58371,1,1,9,4,9
58372,8,0,5,9,1
58373,3,6,8,0,4
58374,1,1,3,1,5
58375,5,0,4,9,1
58376,8,9,7,0,7
58377,6,1,8,8,9
58378,3,7,8,7,0
58379,8,6,2,1,2
58380,6,0,3,6,8
58381,0,6,4,0,8
58382,8,5,2,5,8
58383,6,7,9,0,6
58384,0,8,0,7,5
58385,5,6,4,4,7
58386,3,6,6,4,6
58387,4,1,7,4,1
58388,0,1,5,6,0
58389,6,5,8,5,7
58390,9,6,7,8,4
58391,2,4,0,4,2
58392,9,3,6,6,8
58393,1,6,7,3,5
58394,3,9,2,2,6
58395,1,1,0,7,8
58396,8,7,7,3,4
58397,3,4,0,0,4
58398,2,7,8,0,9
58399,4,6,1,5,0
58400,1,8,0,8,7
58401,4,8,0,0,2
58402,4,4,7,3,1
58403,1,8,4,5,3
58404,2,5,6,7,3
58405,7,4,8,3,6
58406,7,3,6,7,6
58407,0,3,9,1,9
58408,6,6,7,7,9
58409,6,3,2,8,9
58410,1,5,9,5,0
58411,0,7,8,7,9
58412,1,4,8,0,3
58413,5,3,2,9,8
58414,2,1,8,2,0
58415,7,1,3,3,6
58416,4,2,9,2,6
58417,2,0,9,1,1
58418,8,6,4,8,8
58419,8,3,8,8,2
58420,1,8,5,2,8
58421,6,8,4,9,6
58422,8,8,3,1,5
58423,9,4,4,1,4
58424,0,8,9,4,8
58425,6,1,7,7,0
58426,7,8,7,3,3
58427,6,9,5,7,9
58428,6,6,0,1,4
58429,7,1,9,9,9
58430,6,1,9,8,7
58431,6,7,5,4,0
58432,3,4,6,3,2
58433,0,2,1,4,5
58434,4,3,8,8,4
58435,7,2,7,5,2
58436,2,0,3,9,0
58437,9,6,1,6,8
58438,3,9,2,7,3
58439,1,3,5,7,6
58440,4,7,9,8,1
58441,0,2,4,6,2
58442,9,2,0,4,7
58443,4,8,5,3,6
58444,5,9,9,0,1
58445,4,2,2,0,3
58446,6,4,0,0,7
58447,6,0,4,3,4
58448,8,6,1,4,6
58449,8,0,7,3,3
58450,1,6,9,7,1
58451,4,7,2,1,3
58452,7,7,1,6,7
58453,2,4,9,4,3
58454,7,6,3,1,3
58455,8,1,8,6,6
58456,2,4,6,0,7
58457,9,1,7,5,9
58458,8,4,5,3,8
58459,9,8,0,0,7
58460,9,4,6,6,5
58461,8,3,0,8,6
58462,5,9,9,4,6
58463,6,8,1,5,9
58464,2,9,6,0,8
58465,2,7,2,9,3
58466,5,6,4,6,8
58467,2,6,8,2,3
58468,8,1,3,7,5
58469,2,9,8,3,6
58470,4,9,9,7,5
58471,9,3,7,6,2
58472,3,5,1,8,7
58473,1,6,7,3,7
58474,6,3,8,8,3
58475,0,9,5,7,9
58476,7,5,7,9,3
58477,0,8,9,9,0
58478,3,4,0,3,4
58479,6,2,6,6,2
58480,3,8,9,2,7
58481,2,3,6,1,1
58482,3,4,1,8,4
58483,7,4,0,0,9
58484,7,6,7,9,4
58485,4,8,3,6,6
58486,1,3,7,2,5
58487,5,5,5,0,6
58488,2,3,6,4,8
58489,0,2,4,3,2
58490,9,5,0,0,6
58491,1,4,4,2,4
58492,2,3,9,0,2
58493,3,6,1,7,9
58494,5,2,2,9,6
58495,7,6,6,3,0
58496,0,9,3,9,7
58497,8,0,0,9,4
58498,2,3,9,0,3
58499,1,0,6,2,2
58500,8,0,8,4,4
58501,6,0,1,6,8
58502,1,6,7,1,1
58503,8,3,8,1,5
58504,6,3,8,4,8
58505,3,7,2,9,8
58506,9,6,3,2,3
58507,1,2,5,4,0
58508,2,0,0,6,9
58509,3,4,8,0,9
58510,5,5,6,9,4
58511,2,3,1,7,5
58512,4,3,8,7,5
58513,3,4,8,7,2
58514,8,0,8,3,6
58515,8,9,6,6,7
58516,5,2,4,9,3
58517,8,2,4,4,7
58518,0,8,3,0,9
58519,5,1,1,9,5
58520,6,2,4,3,3
58521,0,7,7,7,0
58522,0,0,7,6,6
58523,9,1,5,6,3
58524,6,5,1,1,3
58525,8,6,3,8,6
58526,1,6,2,6,6
58527,9,2,8,1,5
58528,4,5,4,6,9
58529,3,9,9,2,7
58530,4,6,3,3,4
58531,6,1,7,0,0
58532,0,6,3,1,4
58533,6,1,1,9,3
58534,3,9,8,6,4
58535,9,2,9,6,3
58536,7,9,2,0,0
58537,0,0,7,8,9
58538,1,4,6,4,3
58539,6,4,6,9,8
58540,6,3,9,1,2
58541,4,0,9,5,6
58542,5,1,1,1,3
58543,0,0,0,9,1
58544,7,7,5,1,5
58545,3,8,9,3,0
58546,1,2,0,6,8
58547,7,2,6,0,4
58548,7,1,9,7,9
58549,3,3,3,6,9
58550,1,5,4,4,0
58551,2,6,4,6,0
58552,7,1,8,5,7
58553,2,3,6,1,5
58554,0,2,6,2,5
58555,5,4,7,0,6
58556,7,7,6,5,0
58557,5,5,3,6,5
58558,9,9,4,9,0
58559,0,2,1,2,6
58560,2,3,3,9,9
58561,1,7,4,4,9
58562,4,9,7,3,8
58563,5,1,4,6,2
58564,0,2,5,0,7
58565,8,7,9,4,9
58566,5,7,4,0,3
58567,7,8,4,5,9
58568,3,1,3,6,1
58569,2,1,4,8,1
58570,3,2,7,8,2
58571,7,3,7,7,6
58572,2,4,9,8,6
58573,3,7,6,5,0
58574,8,6,2,9,3
58575,7,1,2,9,0
58576,3,4,7,9,6
58577,6,4,7,1,8
58578,2,2,1,2,5
58579,7,8,3,6,2
58580,7,7,3,7,3
58581,5,6,9,2,3
58582,4,7,5,1,6
58583,1,6,7,6,3
58584,0,2,2,3,2
58585,1,1,8,3,4
58586,6,9,3,9,8
58587,3,3,1,7,2
58588,2,7,3,6,5
58589,2,6,3,5,1
58590,6,3,4,8,3
58591,1,8,7,0,0
58592,9,5,3,2,1
